公历日期,星期,农历年,农历月,农历日,年干支,属相,闰月,月干支,日干支,节气,节气时间,公历节日,农历节日,特殊节日,数九数伏
2080/8/2,星期五,2080,六月,十七,庚子,鼠,3,癸未,壬辰,,,,,,闰中伏第三天
2080/8/3,星期六,2080,六月,十八,庚子,鼠,3,癸未,癸巳,,,,,,闰中伏第四天
2080/8/4,星期日,2080,六月,十九,庚子,鼠,3,癸未,甲午,,,,,,闰中伏第五天
2080/8/5,星期一,2080,六月,二十,庚子,鼠,3,癸未,乙未,,,,,,闰中伏第六天
2080/8/6,星期二,2080,六月,廿一,庚子,鼠,3,甲申,丙申,立秋,21:02:26,,,,闰中伏第七天
2080/8/7,星期三,2080,六月,廿二,庚子,鼠,3,甲申,丁酉,,,,,,闰中伏第八天
2080/8/8,星期四,2080,六月,廿三,庚子,鼠,3,甲申,戊戌,,,,,,闰中伏第九天
2080/8/9,星期五,2080,六月,廿四,庚子,鼠,3,甲申,己亥,,,,,,闰中伏第十天
2080/8/10,星期六,2080,六月,廿五,庚子,鼠,3,甲申,庚子,,,,,,末伏第一天
2080/8/11,星期日,2080,六月,廿六,庚子,鼠,3,甲申,辛丑,,,,,,末伏第二天
2080/8/12,星期一,2080,六月,廿七,庚子,鼠,3,甲申,壬寅,,,,,,末伏第三天
2080/8/13,星期二,2080,六月,廿八,庚子,鼠,3,甲申,癸卯,,,,,,末伏第四天
2080/8/14,星期三,2080,六月,廿九,庚子,鼠,3,甲申,甲辰,,,,,,末伏第五天
2080/8/15,星期四,2080,七月,初一,庚子,鼠,3,甲申,乙巳,,,,,,末伏第六天
2080/8/16,星期五,2080,七月,初二,庚子,鼠,3,甲申,丙午,,,,,,末伏第七天
2080/8/17,星期六,2080,七月,初三,庚子,鼠,3,甲申,丁未,,,,,,末伏第八天
2080/8/18,星期日,2080,七月,初四,庚子,鼠,3,甲申,戊申,,,,,,末伏第九天
2080/8/19,星期一,2080,七月,初五,庚子,鼠,3,甲申,己酉,,,,,,末伏第十天
2080/8/20,星期二,2080,七月,初六,庚子,鼠,3,甲申,庚戌,,,,,,
2080/8/21,星期三,2080,七月,初七,庚子,鼠,3,甲申,辛亥,,,,七夕,,
2080/8/22,星期四,2080,七月,初八,庚子,鼠,3,甲申,壬子,处暑,11:47:18,,,,
2080/8/23,星期五,2080,七月,初九,庚子,鼠,3,甲申,癸丑,,,,,,
2080/8/24,星期六,2080,七月,初十 ,庚子,鼠,3,甲申,甲寅,,,,,,
2080/8/25,星期日,2080,七月,十一,庚子,鼠,3,甲申,乙卯,,,,,,
2080/8/26,星期一,2080,七月,十二,庚子,鼠,3,甲申,丙辰,,,,,,
2080/8/27,星期二,2080,七月,十三,庚子,鼠,3,甲申,丁巳,,,,,,
2080/8/28,星期三,2080,七月,十四,庚子,鼠,3,甲申,戊午,,,,,,
2080/8/29,星期四,2080,七月,十五,庚子,鼠,3,甲申,己未,,,,,,
2080/8/30,星期五,2080,七月,十六,庚子,鼠,3,甲申,庚申,,,,,,
2080/8/31,星期六,2080,七月,十七,庚子,鼠,3,甲申,辛酉,,,,,,
2080/9/1,星期日,2080,七月,十八,庚子,鼠,3,甲申,壬戌,,,,,,
2080/9/2,星期一,2080,七月,十九,庚子,鼠,3,甲申,癸亥,,,,,,
2080/9/3,星期二,2080,七月,二十,庚子,鼠,3,甲申,甲子,,,,,,
2080/9/4,星期三,2080,七月,廿一,庚子,鼠,3,甲申,乙丑,,,,,,
2080/9/5,星期四,2080,七月,廿二,庚子,鼠,3,甲申,丙寅,,,,,,
2080/9/6,星期五,2080,七月,廿三,庚子,鼠,3,甲申,丁卯,,,,,,
2080/9/7,星期六,2080,七月,廿四,庚子,鼠,3,乙酉,戊辰,白露,0:21:45,,,,
2080/9/8,星期日,2080,七月,廿五,庚子,鼠,3,乙酉,己巳,,,,,,
2080/9/9,星期一,2080,七月,廿六,庚子,鼠,3,乙酉,庚午,,,,,,
2080/9/10,星期二,2080,七月,廿七,庚子,鼠,3,乙酉,辛未,,,,,,
2080/9/11,星期三,2080,七月,廿八,庚子,鼠,3,乙酉,壬申,,,,,,
2080/9/12,星期四,2080,七月,廿九,庚子,鼠,3,乙酉,癸酉,,,,,,
2080/9/13,星期五,2080,七月,三十,庚子,鼠,3,乙酉,甲戌,,,,,,
2080/9/14,星期六,2080,八月,初一,庚子,鼠,3,乙酉,乙亥,,,,,,
2080/9/15,星期日,2080,八月,初二,庚子,鼠,3,乙酉,丙子,,,,,,
2080/9/16,星期一,2080,八月,初三,庚子,鼠,3,乙酉,丁丑,,,,,,
2080/9/17,星期二,2080,八月,初四,庚子,鼠,3,乙酉,戊寅,,,,,,
2080/9/18,星期三,2080,八月,初五,庚子,鼠,3,乙酉,己卯,,,,,,
2080/9/19,星期四,2080,八月,初六,庚子,鼠,3,乙酉,庚辰,,,,,,
2080/9/20,星期五,2080,八月,初七,庚子,鼠,3,乙酉,辛巳,,,,,,
2080/9/21,星期六,2080,八月,初八,庚子,鼠,3,乙酉,壬午,,,,,,
2080/9/22,星期日,2080,八月,初九,庚子,鼠,3,乙酉,癸未,秋分,9:55:45,农民丰收节,,,
2080/9/23,星期一,2080,八月,初十 ,庚子,鼠,3,乙酉,甲申,,,,,,
2080/9/24,星期二,2080,八月,十一,庚子,鼠,3,乙酉,乙酉,,,,,,
2080/9/25,星期三,2080,八月,十二,庚子,鼠,3,乙酉,丙戌,,,,,,
2080/9/26,星期四,2080,八月,十三,庚子,鼠,3,乙酉,丁亥,,,,,,
2080/9/27,星期五,2080,八月,十四,庚子,鼠,3,乙酉,戊子,,,,,,
2080/9/28,星期六,2080,八月,十五,庚子,鼠,3,乙酉,己丑,,,,中秋节,,
2080/9/29,星期日,2080,八月,十六,庚子,鼠,3,乙酉,庚寅,,,,,,
2080/9/30,星期一,2080,八月,十七,庚子,鼠,3,乙酉,辛卯,,,,,,
2080/10/1,星期二,2080,八月,十八,庚子,鼠,3,乙酉,壬辰,,,国庆节,,,
2080/10/2,星期三,2080,八月,十九,庚子,鼠,3,乙酉,癸巳,,,,,,
2080/10/3,星期四,2080,八月,二十,庚子,鼠,3,乙酉,甲午,,,,,,
2080/10/4,星期五,2080,八月,廿一,庚子,鼠,3,乙酉,乙未,,,,,,
2080/10/5,星期六,2080,八月,廿二,庚子,鼠,3,乙酉,丙申,,,,,,
2080/10/6,星期日,2080,八月,廿三,庚子,鼠,3,乙酉,丁酉,,,,,,
2080/10/7,星期一,2080,八月,廿四,庚子,鼠,3,丙戌,戊戌,寒露,16:33:39,,,,
2080/10/8,星期二,2080,八月,廿五,庚子,鼠,3,丙戌,己亥,,,,,,
2080/10/9,星期三,2080,八月,廿六,庚子,鼠,3,丙戌,庚子,,,,,,
2080/10/10,星期四,2080,八月,廿七,庚子,鼠,3,丙戌,辛丑,,,,,,
2080/10/11,星期五,2080,八月,廿八,庚子,鼠,3,丙戌,壬寅,,,,,,
2080/10/12,星期六,2080,八月,廿九,庚子,鼠,3,丙戌,癸卯,,,,,,
2080/10/13,星期日,2080,九月,初一,庚子,鼠,3,丙戌,甲辰,,,,,,
2080/10/14,星期一,2080,九月,初二,庚子,鼠,3,丙戌,乙巳,,,,,,
2080/10/15,星期二,2080,九月,初三,庚子,鼠,3,丙戌,丙午,,,,,,
2080/10/16,星期三,2080,九月,初四,庚子,鼠,3,丙戌,丁未,,,,,,
2080/10/17,星期四,2080,九月,初五,庚子,鼠,3,丙戌,戊申,,,,,,
2080/10/18,星期五,2080,九月,初六,庚子,鼠,3,丙戌,己酉,,,,,,
2080/10/19,星期六,2080,九月,初七,庚子,鼠,3,丙戌,庚戌,,,,,,
2080/10/20,星期日,2080,九月,初八,庚子,鼠,3,丙戌,辛亥,,,,,,
2080/10/21,星期一,2080,九月,初九,庚子,鼠,3,丙戌,壬子,,,,重阳节,,
2080/10/22,星期二,2080,九月,初十 ,庚子,鼠,3,丙戌,癸丑,霜降,19:51:21,,,,
2080/10/23,星期三,2080,九月,十一,庚子,鼠,3,丙戌,甲寅,,,,,,
2080/10/24,星期四,2080,九月,十二,庚子,鼠,3,丙戌,乙卯,,,,,,
2080/10/25,星期五,2080,九月,十三,庚子,鼠,3,丙戌,丙辰,,,,,,
2080/10/26,星期六,2080,九月,十四,庚子,鼠,3,丙戌,丁巳,,,,,,
2080/10/27,星期日,2080,九月,十五,庚子,鼠,3,丙戌,戊午,,,,,,
2080/10/28,星期一,2080,九月,十六,庚子,鼠,3,丙戌,己未,,,,,,
2080/10/29,星期二,2080,九月,十七,庚子,鼠,3,丙戌,庚申,,,,,,
2080/10/30,星期三,2080,九月,十八,庚子,鼠,3,丙戌,辛酉,,,,,,
2080/10/31,星期四,2080,九月,十九,庚子,鼠,3,丙戌,壬戌,,,万圣节,,,
2080/11/1,星期五,2080,九月,二十,庚子,鼠,3,丙戌,癸亥,,,,,,
2080/11/2,星期六,2080,九月,廿一,庚子,鼠,3,丙戌,甲子,,,,,,
2080/11/3,星期日,2080,九月,廿二,庚子,鼠,3,丙戌,乙丑,,,,,,
2080/11/4,星期一,2080,九月,廿三,庚子,鼠,3,丙戌,丙寅,,,,,,
2080/11/5,星期二,2080,九月,廿四,庚子,鼠,3,丙戌,丁卯,,,,,,
2080/11/6,星期三,2080,九月,廿五,庚子,鼠,3,丁亥,戊辰,立冬,20:17:58,,,,
2080/11/7,星期四,2080,九月,廿六,庚子,鼠,3,丁亥,己巳,,,,,,
2080/11/8,星期五,2080,九月,廿七,庚子,鼠,3,丁亥,庚午,,,,,,
2080/11/9,星期六,2080,九月,廿八,庚子,鼠,3,丁亥,辛未,,,,,,
2080/11/10,星期日,2080,九月,廿九,庚子,鼠,3,丁亥,壬申,,,,,,
2080/11/11,星期一,2080,十月,初一,庚子,鼠,3,丁亥,癸酉,,,,,,
2080/11/12,星期二,2080,十月,初二,庚子,鼠,3,丁亥,甲戌,,,,,,
2080/11/13,星期三,2080,十月,初三,庚子,鼠,3,丁亥,乙亥,,,,,,
2080/11/14,星期四,2080,十月,初四,庚子,鼠,3,丁亥,丙子,,,,,,
2080/11/15,星期五,2080,十月,初五,庚子,鼠,3,丁亥,丁丑,,,,,,
2080/11/16,星期六,2080,十月,初六,庚子,鼠,3,丁亥,戊寅,,,,,,
2080/11/17,星期日,2080,十月,初七,庚子,鼠,3,丁亥,己卯,,,,,,
2080/11/18,星期一,2080,十月,初八,庚子,鼠,3,丁亥,庚辰,,,,,,
2080/11/19,星期二,2080,十月,初九,庚子,鼠,3,丁亥,辛巳,,,,,,
2080/11/20,星期三,2080,十月,初十 ,庚子,鼠,3,丁亥,壬午,,,,,,
2080/11/21,星期四,2080,十月,十一,庚子,鼠,3,丁亥,癸未,小雪,17:55:11,,,,
2080/11/22,星期五,2080,十月,十二,庚子,鼠,3,丁亥,甲申,,,,,,
2080/11/23,星期六,2080,十月,十三,庚子,鼠,3,丁亥,乙酉,,,,,,
2080/11/24,星期日,2080,十月,十四,庚子,鼠,3,丁亥,丙戌,,,,,,
2080/11/25,星期一,2080,十月,十五,庚子,鼠,3,丁亥,丁亥,,,,,,
2080/11/26,星期二,2080,十月,十六,庚子,鼠,3,丁亥,戊子,,,,,,
2080/11/27,星期三,2080,十月,十七,庚子,鼠,3,丁亥,己丑,,,,,,
2080/11/28,星期四,2080,十月,十八,庚子,鼠,3,丁亥,庚寅,,,,,,
2080/11/29,星期五,2080,十月,十九,庚子,鼠,3,丁亥,辛卯,,,,,,
2080/11/30,星期六,2080,十月,二十,庚子,鼠,3,丁亥,壬辰,,,,,,
2080/12/1,星期日,2080,十月,廿一,庚子,鼠,3,丁亥,癸巳,,,,,,
2080/12/2,星期一,2080,十月,廿二,庚子,鼠,3,丁亥,甲午,,,,,,
2080/12/3,星期二,2080,十月,廿三,庚子,鼠,3,丁亥,乙未,,,,,,
2080/12/4,星期三,2080,十月,廿四,庚子,鼠,3,丁亥,丙申,,,,,,
2080/12/5,星期四,2080,十月,廿五,庚子,鼠,3,丁亥,丁酉,,,,,,
2080/12/6,星期五,2080,十月,廿六,庚子,鼠,3,戊子,戊戌,大雪,13:33:11,,,,
2080/12/7,星期六,2080,十月,廿七,庚子,鼠,3,戊子,己亥,,,,,,
2080/12/8,星期日,2080,十月,廿八,庚子,鼠,3,戊子,庚子,,,,,,
2080/12/9,星期一,2080,十月,廿九,庚子,鼠,3,戊子,辛丑,,,,,,
2080/12/10,星期二,2080,十月,三十,庚子,鼠,3,戊子,壬寅,,,,,,
2080/12/11,星期三,2080,冬月,初一,庚子,鼠,3,戊子,癸卯,,,,,,
2080/12/12,星期四,2080,冬月,初二,庚子,鼠,3,戊子,甲辰,,,,,,
2080/12/13,星期五,2080,冬月,初三,庚子,鼠,3,戊子,乙巳,,,,,,
2080/12/14,星期六,2080,冬月,初四,庚子,鼠,3,戊子,丙午,,,,,,
2080/12/15,星期日,2080,冬月,初五,庚子,鼠,3,戊子,丁未,,,,,,
2080/12/16,星期一,2080,冬月,初六,庚子,鼠,3,戊子,戊申,,,,,,
2080/12/17,星期二,2080,冬月,初七,庚子,鼠,3,戊子,己酉,,,,,,
2080/12/18,星期三,2080,冬月,初八,庚子,鼠,3,戊子,庚戌,,,,,,
2080/12/19,星期四,2080,冬月,初九,庚子,鼠,3,戊子,辛亥,,,,,,
2080/12/20,星期五,2080,冬月,初十 ,庚子,鼠,3,戊子,壬子,,,,,,
2080/12/21,星期六,2080,冬月,十一,庚子,鼠,3,戊子,癸丑,冬至,7:32:08,,,,一九第一天
2080/12/22,星期日,2080,冬月,十二,庚子,鼠,3,戊子,甲寅,,,,,,一九第二天
2080/12/23,星期一,2080,冬月,十三,庚子,鼠,3,戊子,乙卯,,,,,,一九第三天
2080/12/24,星期二,2080,冬月,十四,庚子,鼠,3,戊子,丙辰,,,平安夜,,,一九第四天
2080/12/25,星期三,2080,冬月,十五,庚子,鼠,3,戊子,丁巳,,,圣诞节,,,一九第五天
2080/12/26,星期四,2080,冬月,十六,庚子,鼠,3,戊子,戊午,,,,,,一九第六天
2080/12/27,星期五,2080,冬月,十七,庚子,鼠,3,戊子,己未,,,,,,一九第七天
2080/12/28,星期六,2080,冬月,十八,庚子,鼠,3,戊子,庚申,,,,,,一九第八天
2080/12/29,星期日,2080,冬月,十九,庚子,鼠,3,戊子,辛酉,,,,,,一九第九天
2080/12/30,星期一,2080,冬月,二十,庚子,鼠,3,戊子,壬戌,,,,,,二九第一天
2080/12/31,星期二,2080,冬月,廿一,庚子,鼠,3,戊子,癸亥,,,,,,二九第二天
2081/1/1,星期三,2080,冬月,廿二,庚子,鼠,3,戊子,甲子,,,元旦,,,二九第三天
2081/1/2,星期四,2080,冬月,廿三,庚子,鼠,3,戊子,乙丑,,,,,,二九第四天
2081/1/3,星期五,2080,冬月,廿四,庚子,鼠,3,戊子,丙寅,,,,,,二九第五天
2081/1/4,星期六,2080,冬月,廿五,庚子,鼠,3,戊子,丁卯,,,,,,二九第六天
2081/1/5,星期日,2080,冬月,廿六,庚子,鼠,3,己丑,戊辰,小寒,0:55:21,,,,二九第七天
2081/1/6,星期一,2080,冬月,廿七,庚子,鼠,3,己丑,己巳,,,,,,二九第八天
2081/1/7,星期二,2080,冬月,廿八,庚子,鼠,3,己丑,庚午,,,,,,二九第九天
2081/1/8,星期三,2080,冬月,廿九,庚子,鼠,3,己丑,辛未,,,,,,三九第一天
2081/1/9,星期四,2080,冬月,三十,庚子,鼠,3,己丑,壬申,,,,,,三九第二天
2081/1/10,星期五,2080,腊月,初一,庚子,鼠,3,己丑,癸酉,,,,,,三九第三天
2081/1/11,星期六,2080,腊月,初二,庚子,鼠,3,己丑,甲戌,,,,,,三九第四天
2081/1/12,星期日,2080,腊月,初三,庚子,鼠,3,己丑,乙亥,,,,,,三九第五天
2081/1/13,星期一,2080,腊月,初四,庚子,鼠,3,己丑,丙子,,,,,,三九第六天
2081/1/14,星期二,2080,腊月,初五,庚子,鼠,3,己丑,丁丑,,,,,,三九第七天
2081/1/15,星期三,2080,腊月,初六,庚子,鼠,3,己丑,戊寅,,,,,,三九第八天
2081/1/16,星期四,2080,腊月,初七,庚子,鼠,3,己丑,己卯,,,,,,三九第九天
2081/1/17,星期五,2080,腊月,初八,庚子,鼠,3,己丑,庚辰,,,,腊八节,,四九第一天
2081/1/18,星期六,2080,腊月,初九,庚子,鼠,3,己丑,辛巳,,,,,,四九第二天
2081/1/19,星期日,2080,腊月,初十 ,庚子,鼠,3,己丑,壬午,大寒,18:11:03,,,,四九第三天
2081/1/20,星期一,2080,腊月,十一,庚子,鼠,3,己丑,癸未,,,,,,四九第四天
2081/1/21,星期二,2080,腊月,十二,庚子,鼠,3,己丑,甲申,,,,,,四九第五天
2081/1/22,星期三,2080,腊月,十三,庚子,鼠,3,己丑,乙酉,,,,,,四九第六天
2081/1/23,星期四,2080,腊月,十四,庚子,鼠,3,己丑,丙戌,,,,,,四九第七天
2081/1/24,星期五,2080,腊月,十五,庚子,鼠,3,己丑,丁亥,,,,,,四九第八天
2081/1/25,星期六,2080,腊月,十六,庚子,鼠,3,己丑,戊子,,,,,,四九第九天
2081/1/26,星期日,2080,腊月,十七,庚子,鼠,3,己丑,己丑,,,,,,五九第一天
2081/1/27,星期一,2080,腊月,十八,庚子,鼠,3,己丑,庚寅,,,,,,五九第二天
2081/1/28,星期二,2080,腊月,十九,庚子,鼠,3,己丑,辛卯,,,,,,五九第三天
2081/1/29,星期三,2080,腊月,二十,庚子,鼠,3,己丑,壬辰,,,,,,五九第四天
2081/1/30,星期四,2080,腊月,廿一,庚子,鼠,3,己丑,癸巳,,,,,,五九第五天
2081/1/31,星期五,2080,腊月,廿二,庚子,鼠,3,己丑,甲午,,,,,,五九第六天
2081/2/1,星期六,2080,腊月,廿三,庚子,鼠,3,己丑,乙未,,,,小年,,五九第七天
2081/2/2,星期日,2080,腊月,廿四,庚子,鼠,3,己丑,丙申,,,,,,五九第八天
2081/2/3,星期一,2080,腊月,廿五,庚子,鼠,3,戊寅,丁酉,立春,12:25:15,,,,五九第九天
2081/2/4,星期二,2080,腊月,廿六,庚子,鼠,3,戊寅,戊戌,,,,,,六九第一天
2081/2/5,星期三,2080,腊月,廿七,庚子,鼠,3,戊寅,己亥,,,,,,六九第二天
2081/2/6,星期四,2080,腊月,廿八,庚子,鼠,3,戊寅,庚子,,,,,,六九第三天
2081/2/7,星期五,2080,腊月,廿九,庚子,鼠,3,戊寅,辛丑,,,,,,六九第四天
2081/2/8,星期六,2080,腊月,三十,庚子,鼠,3,戊寅,壬寅,,,,除夕,,六九第五天
2081/2/9,星期日,2081,正月,初一,辛丑,牛,0,庚寅,癸卯,,,,春节,,六九第六天
2081/2/10,星期一,2081,正月,初二,辛丑,牛,0,庚寅,甲辰,,,,,,六九第七天
2081/2/11,星期二,2081,正月,初三,辛丑,牛,0,庚寅,乙巳,,,,,,六九第八天
2081/2/12,星期三,2081,正月,初四,辛丑,牛,0,庚寅,丙午,,,,,,六九第九天
2081/2/13,星期四,2081,正月,初五,辛丑,牛,0,庚寅,丁未,,,,,,七九第一天
2081/2/14,星期五,2081,正月,初六,辛丑,牛,0,庚寅,戊申,,,情人节,,,七九第二天
2081/2/15,星期六,2081,正月,初七,辛丑,牛,0,庚寅,己酉,,,,,,七九第三天
2081/2/16,星期日,2081,正月,初八,辛丑,牛,0,庚寅,庚戌,,,,,,七九第四天
2081/2/17,星期一,2081,正月,初九,辛丑,牛,0,庚寅,辛亥,,,,,,七九第五天
2081/2/18,星期二,2081,正月,初十 ,辛丑,牛,0,庚寅,壬子,雨水,8:03:04,,,,七九第六天
2081/2/19,星期三,2081,正月,十一,辛丑,牛,0,庚寅,癸丑,,,,,,七九第七天
2081/2/20,星期四,2081,正月,十二,辛丑,牛,0,庚寅,甲寅,,,,,,七九第八天
2081/2/21,星期五,2081,正月,十三,辛丑,牛,0,庚寅,乙卯,,,,,,七九第九天
2081/2/22,星期六,2081,正月,十四,辛丑,牛,0,庚寅,丙辰,,,,,,八九第一天
2081/2/23,星期日,2081,正月,十五,辛丑,牛,0,庚寅,丁巳,,,,元宵节,,八九第二天
2081/2/24,星期一,2081,正月,十六,辛丑,牛,0,庚寅,戊午,,,,,,八九第三天
2081/2/25,星期二,2081,正月,十七,辛丑,牛,0,庚寅,己未,,,,,,八九第四天
2081/2/26,星期三,2081,正月,十八,辛丑,牛,0,庚寅,庚申,,,,,,八九第五天
2081/2/27,星期四,2081,正月,十九,辛丑,牛,0,庚寅,辛酉,,,,,,八九第六天
2081/2/28,星期五,2081,正月,二十,辛丑,牛,0,庚寅,壬戌,,,,,,八九第七天
2081/3/1,星期六,2081,正月,廿一,辛丑,牛,0,庚寅,癸亥,,,,,,八九第八天
2081/3/2,星期日,2081,正月,廿二,辛丑,牛,0,庚寅,甲子,,,,,,八九第九天
2081/3/3,星期一,2081,正月,廿三,辛丑,牛,0,庚寅,乙丑,,,,,,九九第一天
2081/3/4,星期二,2081,正月,廿四,辛丑,牛,0,庚寅,丙寅,,,,,,九九第二天
2081/3/5,星期三,2081,正月,廿五,辛丑,牛,0,辛卯,丁卯,惊蛰,6:02:03,,,,九九第三天
2081/3/6,星期四,2081,正月,廿六,辛丑,牛,0,辛卯,戊辰,,,,,,九九第四天
2081/3/7,星期五,2081,正月,廿七,辛丑,牛,0,辛卯,己巳,,,,,,九九第五天
2081/3/8,星期六,2081,正月,廿八,辛丑,牛,0,辛卯,庚午,,,妇女节,,,九九第六天
2081/3/9,星期日,2081,正月,廿九,辛丑,牛,0,辛卯,辛未,,,,,,九九第七天
2081/3/10,星期一,2081,二月,初一,辛丑,牛,0,辛卯,壬申,,,,,,九九第八天
2081/3/11,星期二,2081,二月,初二,辛丑,牛,0,辛卯,癸酉,,,,龙抬头,,九九第九天
2081/3/12,星期三,2081,二月,初三,辛丑,牛,0,辛卯,甲戌,,,植树节,,,
2081/3/13,星期四,2081,二月,初四,辛丑,牛,0,辛卯,乙亥,,,,,,
2081/3/14,星期五,2081,二月,初五,辛丑,牛,0,辛卯,丙子,,,,,,
2081/3/15,星期六,2081,二月,初六,辛丑,牛,0,辛卯,丁丑,,,,,,
2081/3/16,星期日,2081,二月,初七,辛丑,牛,0,辛卯,戊寅,,,,,,
2081/3/17,星期一,2081,二月,初八,辛丑,牛,0,辛卯,己卯,,,,,,
2081/3/18,星期二,2081,二月,初九,辛丑,牛,0,辛卯,庚辰,,,,,,
2081/3/19,星期三,2081,二月,初十 ,辛丑,牛,0,辛卯,辛巳,,,,,,
2081/3/20,星期四,2081,二月,十一,辛丑,牛,0,辛卯,壬午,春分,6:33:34,,,,
2081/3/21,星期五,2081,二月,十二,辛丑,牛,0,辛卯,癸未,,,,,,
2081/3/22,星期六,2081,二月,十三,辛丑,牛,0,辛卯,甲申,,,,,,
2081/3/23,星期日,2081,二月,十四,辛丑,牛,0,辛卯,乙酉,,,,,,
2081/3/24,星期一,2081,二月,十五,辛丑,牛,0,辛卯,丙戌,,,,,,
2081/3/25,星期二,2081,二月,十六,辛丑,牛,0,辛卯,丁亥,,,,,,
2081/3/26,星期三,2081,二月,十七,辛丑,牛,0,辛卯,戊子,,,,,,
2081/3/27,星期四,2081,二月,十八,辛丑,牛,0,辛卯,己丑,,,,,,
2081/3/28,星期五,2081,二月,十九,辛丑,牛,0,辛卯,庚寅,,,,,,
2081/3/29,星期六,2081,二月,二十,辛丑,牛,0,辛卯,辛卯,,,,,,
2081/3/30,星期日,2081,二月,廿一,辛丑,牛,0,辛卯,壬辰,,,,,,
2081/3/31,星期一,2081,二月,廿二,辛丑,牛,0,辛卯,癸巳,,,,,,
2081/4/1,星期二,2081,二月,廿三,辛丑,牛,0,辛卯,甲午,,,愚人节,,,
2081/4/2,星期三,2081,二月,廿四,辛丑,牛,0,辛卯,乙未,,,,,,
2081/4/3,星期四,2081,二月,廿五,辛丑,牛,0,辛卯,丙申,,,,,,
2081/4/4,星期五,2081,二月,廿六,辛丑,牛,0,壬辰,丁酉,清明,10:16:34,,,,
2081/4/5,星期六,2081,二月,廿七,辛丑,牛,0,壬辰,戊戌,,,,,,
2081/4/6,星期日,2081,二月,廿八,辛丑,牛,0,壬辰,己亥,,,,,,
2081/4/7,星期一,2081,二月,廿九,辛丑,牛,0,壬辰,庚子,,,,,,
2081/4/8,星期二,2081,二月,三十,辛丑,牛,0,壬辰,辛丑,,,,,,
2081/4/9,星期三,2081,三月,初一,辛丑,牛,0,壬辰,壬寅,,,,,,
2081/4/10,星期四,2081,三月,初二,辛丑,牛,0,壬辰,癸卯,,,,,,
2081/4/11,星期五,2081,三月,初三,辛丑,牛,0,壬辰,甲辰,,,,,,
2081/4/12,星期六,2081,三月,初四,辛丑,牛,0,壬辰,乙巳,,,,,,
2081/4/13,星期日,2081,三月,初五,辛丑,牛,0,壬辰,丙午,,,,,,
2081/4/14,星期一,2081,三月,初六,辛丑,牛,0,壬辰,丁未,,,,,,
2081/4/15,星期二,2081,三月,初七,辛丑,牛,0,壬辰,戊申,,,,,,
2081/4/16,星期三,2081,三月,初八,辛丑,牛,0,壬辰,己酉,,,,,,
2081/4/17,星期四,2081,三月,初九,辛丑,牛,0,壬辰,庚戌,,,,,,
2081/4/18,星期五,2081,三月,初十 ,辛丑,牛,0,壬辰,辛亥,,,,,,
2081/4/19,星期六,2081,三月,十一,辛丑,牛,0,壬辰,壬子,谷雨,17:00:52,,,,
2081/4/20,星期日,2081,三月,十二,辛丑,牛,0,壬辰,癸丑,,,,,,
2081/4/21,星期一,2081,三月,十三,辛丑,牛,0,壬辰,甲寅,,,,,,
2081/4/22,星期二,2081,三月,十四,辛丑,牛,0,壬辰,乙卯,,,,,,
2081/4/23,星期三,2081,三月,十五,辛丑,牛,0,壬辰,丙辰,,,,,,
2081/4/24,星期四,2081,三月,十六,辛丑,牛,0,壬辰,丁巳,,,,,,
2081/4/25,星期五,2081,三月,十七,辛丑,牛,0,壬辰,戊午,,,,,,
2081/4/26,星期六,2081,三月,十八,辛丑,牛,0,壬辰,己未,,,,,,
2081/4/27,星期日,2081,三月,十九,辛丑,牛,0,壬辰,庚申,,,,,,
2081/4/28,星期一,2081,三月,二十,辛丑,牛,0,壬辰,辛酉,,,,,,
2081/4/29,星期二,2081,三月,廿一,辛丑,牛,0,壬辰,壬戌,,,,,,
2081/4/30,星期三,2081,三月,廿二,辛丑,牛,0,壬辰,癸亥,,,,,,
2081/5/1,星期四,2081,三月,廿三,辛丑,牛,0,壬辰,甲子,,,劳动节,,,
2081/5/2,星期五,2081,三月,廿四,辛丑,牛,0,壬辰,乙丑,,,,,,
